ride_id,user_id,start_station_id,end_station_id,start_time,end_time,distance_km
7007,737,13,11,2024-02-18 02:55:00,2024-02-18 03:51:07.607650,11.23
7008,513,15,7,2024-07-15 13:02:00,2024-07-15 13:20:49.767128,3.77
7009,145,14,4,2024-02-19 19:20:00,2024-02-19 20:08:50.674206,9.77
7010,914,17,2,2024-04-27 07:23:00,2024-04-27 07:51:17.525863,5.66
7011,229,9,13,2024-02-20 18:22:00,2024-02-20 18:30:29.613992,1.7
7012,85,21,5,2024-02-02 14:20:00,2024-02-02 14:44:25.973355,4.89
7013,959,10,8,2024-06-30 07:07:00,2024-06-30 07:56:14.075849,9.85
7014,25,24,3,2024-04-25 08:09:00,2024-04-25 08:54:11.968095,9.04
7015,301,17,25,2024-04-22 07:03:00,2024-04-22 07:28:44.177653,5.15
7016,574,1,3,2024-07-06 08:07:00,2024-07-06 08:58:51.973322,10.37
7017,755,25,18,2024-10-27 17:05:00,2024-10-27 17:52:38.394717,9.53
7018,948,14,11,2024-08-21 14:08:00,2024-08-21 14:36:25.692279,5.69
7019,656,4,13,2024-03-09 08:50:00,2024-03-09 09:05:46.084807,3.15
7020,844,19,8,2024-09-03 12:11:00,2024-09-03 12:50:23.169364,7.88
7021,666,23,8,2024-10-10 13:50:00,2024-10-10 14:13:53.856653,4.78
7022,678,16,14,2024-08-01 17:32:00,2024-08-01 18:06:28.971341,6.9
7023,65,25,4,2024-04-08 18:41:00,2024-04-08 19:44:48.628623,12.76
7024,318,17,8,2024-06-15 13:10:00,2024-06-15 13:18:05.770432,1.62
7025,156,24,16,2024-08-07 07:03:00,2024-08-07 07:30:47.471278,5.56
7026,237,23,12,2024-01-08 08:41:00,2024-01-08 09:15:58.059048,6.99
7027,366,1,25,2024-03-16 17:19:00,2024-03-16 17:33:05.924928,2.82
7028,237,15,14,2024-10-30 12:21:00,2024-10-30 12:58:44.920653,7.55
7029,356,18,11,2024-06-10 10:14:00,2024-06-10 10:58:59.288770,9.0
7030,74,24,16,2024-03-29 13:51:00,2024-03-29 14:33:20.669545,8.47
7031,125,7,23,2024-10-13 17:28:00,2024-10-13 18:05:24.584548,7.48
7032,764,1,12,2024-12-18 17:11:00,2024-12-18 17:42:08.780960,6.23
7033,1,8,5,2024-04-27 20:42:00,2024-04-27 21:23:23.716420,8.28
7034,961,18,3,2024-09-15 17:47:00,2024-09-15 18:22:55.924924,7.19
7035,635,16,21,2024-02-29 09:04:00,2024-02-29 09:23:56.692579,3.99
7036,156,10,8,2024-06-30 13:44:00,2024-06-30 14:14:45.941780,6.15
7037,647,6,17,2024-06-05 13:43:00,2024-06-05 14:06:38.265924,4.73
7038,481,4,20,2024-05-06 17:04:00,2024-05-06 17:49:23.048201,9.08
7039,117,24,10,2024-07-22 16:20:00,2024-07-22 17:08:18.433550,9.66
7040,413,21,12,2024-03-10 10:22:00,2024-03-10 11:09:16.879611,9.46
7041,588,14,11,2024-02-10 00:15:00,2024-02-10 00:46:02.613994,6.21
7042,525,10,24,2024-12-15 06:34:00,2024-12-15 06:35:09.409813,0.23
7043,997,23,1,2024-05-07 12:37:00,2024-05-07 12:54:08.564609,3.43
7044,334,5,24,2024-08-18 06:40:00,2024-08-18 07:22:33.484112,8.51
7045,492,4,25,2024-01-25 20:04:00,2024-01-25 20:49:00.643598,9.0
7046,137,12,16,2024-08-28 08:38:00,2024-08-28 09:01:21.433940,4.67
7047,588,4,7,2024-12-26 02:41:00,2024-12-26 03:24:53.178431,8.78
7048,898,12,17,2024-02-18 17:30:00,2024-02-18 18:11:41.288572,8.34
7049,256,24,5,2024-07-29 15:36:00,2024-07-29 16:12:06.566149,7.22
7050,16,9,23,2024-11-04 16:22:00,2024-11-04 17:06:57.973601,8.99
7051,214,15,12,2024-02-10 16:18:00,2024-02-10 16:31:49.875585,2.77
7052,210,17,3,2024-04-22 05:21:00,2024-04-22 06:16:59.357825,11.2
7053,662,10,18,2024-02-01 20:39:00,2024-02-01 20:55:15.142176,3.25
7054,699,16,15,2024-08-26 15:48:00,2024-08-26 16:16:38.077302,5.73
7055,413,11,23,2024-05-25 07:28:00,2024-05-25 07:29:32.074883,0.31
7056,311,22,10,2024-08-18 16:46:00,2024-08-18 17:24:58.611481,7.8
7057,355,17,6,2024-09-01 20:38:00,2024-09-01 20:52:41.019884,2.94
7058,737,12,25,2024-05-15 21:56:00,2024-05-15 22:19:48.073170,4.76
7059,827,25,2,2024-09-20 17:50:00,2024-09-20 18:18:00.735456,5.6
7060,14,21,21,2024-08-28 15:13:00,2024-08-28 15:29:15.906119,3.25
7061,618,12,24,2024-01-04 16:18:00,2024-01-04 16:37:25.366269,3.88
7062,407,5,22,2024-06-29 17:50:00,2024-06-29 18:16:55.682369,5.39
7063,22,2,4,2024-08-25 13:19:00,2024-08-25 14:04:56.264621,9.19
7064,672,17,6,2024-09-17 15:02:00,2024-09-17 15:34:41.439919,6.54
7065,707,19,3,2024-02-22 15:09:00,2024-02-22 15:32:05.172554,4.62
7066,477,12,19,2024-01-02 07:17:00,2024-01-02 08:19:51.796223,12.57
7067,780,20,21,2024-07-21 19:58:00,2024-07-21 20:43:09.108155,9.03
7068,235,20,9,2024-09-15 14:51:00,2024-09-15 15:10:54.875163,3.98
7069,135,25,19,2024-05-02 06:12:00,2024-05-02 06:45:02.621866,6.61
7070,773,19,23,2024-03-14 14:34:00,2024-03-14 14:59:48.237879,5.16
7071,835,5,4,2024-03-25 17:39:00,2024-03-25 18:25:04.168438,9.21
7072,267,7,4,2024-07-12 14:49:00,2024-07-12 15:26:35.998770,7.52
7073,174,12,8,2024-02-07 14:44:00,2024-02-07 15:11:21.531412,5.47
7074,432,4,17,2024-11-25 11:40:00,2024-11-25 12:26:12.241262,9.24
7075,656,19,6,2024-10-28 16:16:00,2024-10-28 16:58:31.442139,8.5
7076,1000,13,11,2024-02-05 14:42:00,2024-02-05 15:05:51.036257,4.77
7077,123,4,15,2024-01-10 11:25:00,2024-01-10 11:36:37.680167,2.33
7078,556,2,4,2024-06-24 18:21:00,2024-06-24 18:38:04.833267,3.42
7079,678,17,9,2024-05-14 06:39:00,2024-05-14 07:24:25.931927,9.09
7080,406,19,13,2024-11-07 12:44:00,2024-11-07 13:14:51.728203,6.17
7081,238,9,14,2024-10-07 08:40:00,2024-10-07 08:53:56.135408,2.79
7082,16,1,13,2024-07-14 23:19:00,2024-07-14 23:43:06.524770,4.82
7083,303,19,20,2024-04-05 06:13:00,2024-04-05 06:46:38.363483,6.73
7084,912,6,8,2024-09-04 12:57:00,2024-09-04 13:32:57.163025,7.19
7085,629,17,12,2024-12-14 06:42:00,2024-12-14 07:22:17.057014,8.06
7086,201,4,4,2024-09-23 07:12:00,2024-09-23 07:25:34.877138,2.72
7087,531,15,10,2024-05-11 08:23:00,2024-05-11 09:05:55.436205,8.58
7088,554,24,20,2024-11-19 16:26:00,2024-11-19 16:50:23.722963,4.88
7089,173,23,2,2024-11-13 02:52:00,2024-11-13 03:05:59.209347,2.8
7090,203,14,3,2024-08-12 21:57:00,2024-08-12 22:33:21.073715,7.27
7091,371,2,1,2024-03-17 18:19:00,2024-03-17 18:41:25.458822,4.48
7092,739,9,18,2024-01-29 07:17:00,2024-01-29 07:55:53.135434,7.78
7093,676,8,10,2024-02-26 12:24:00,2024-02-26 13:11:04.146027,9.41
7094,212,9,9,2024-01-02 09:59:00,2024-01-02 10:18:43.437424,3.94
7095,539,7,24,2024-03-27 16:39:00,2024-03-27 16:59:28.183753,4.09
7096,680,9,7,2024-08-28 17:26:00,2024-08-28 18:05:07.568013,7.83
7097,984,2,13,2024-05-31 12:06:00,2024-05-31 12:50:09.085818,8.83
7098,558,16,1,2024-12-30 16:35:00,2024-12-30 16:51:35.975055,3.32
7099,715,9,6,2024-02-09 11:32:00,2024-02-09 11:55:40.419843,4.73
7100,331,25,18,2024-07-25 01:31:00,2024-07-25 01:55:12.485191,4.84
7101,628,4,1,2024-10-21 07:39:00,2024-10-21 08:16:39.142598,7.53
7102,617,24,21,2024-02-29 16:42:00,2024-02-29 17:19:22.627885,7.48
7103,666,6,2,2024-02-03 12:11:00,2024-02-03 12:48:03.573260,7.41
7104,917,20,6,2024-01-24 14:05:00,2024-01-24 14:25:22.921051,4.08
7105,774,8,17,2024-06-28 09:05:00,2024-06-28 09:25:19.807044,4.07
7106,147,3,14,2024-10-28 14:26:00,2024-10-28 14:42:36.844494,3.32
7107,177,11,25,2024-03-31 07:20:00,2024-03-31 07:36:50.108487,3.37
7108,805,8,24,2024-03-24 17:20:00,2024-03-24 17:33:08.077080,2.63
7109,554,16,14,2024-04-29 17:29:00,2024-04-29 17:57:23.510597,5.68
7110,452,22,6,2024-05-30 07:55:00,2024-05-30 08:31:07.995518,7.23
7111,490,14,7,2024-01-02 04:43:00,2024-01-02 04:51:41.038673,1.74
7112,358,3,6,2024-05-23 07:29:00,2024-05-23 08:02:26.717794,6.69
7113,572,17,12,2024-04-22 03:56:00,2024-04-22 04:30:20.927601,6.87
7114,361,18,16,2024-12-27 08:08:00,2024-12-27 08:23:25.504483,3.09
7115,70,22,25,2024-06-02 06:57:00,2024-06-02 07:32:22.235340,7.07
7116,234,4,19,2024-02-19 14:10:00,2024-02-19 14:57:55.798003,9.59
7117,870,10,23,2024-11-02 14:09:00,2024-11-02 14:23:28.546057,2.9
7118,401,2,23,2024-03-08 13:40:00,2024-03-08 14:22:09.611719,8.43
7119,330,19,22,2024-10-16 17:04:00,2024-10-16 17:37:09.094304,6.63
7120,934,1,12,2024-05-03 15:59:00,2024-05-03 16:29:13.434354,6.04
7121,826,6,23,2024-09-04 13:37:00,2024-09-04 14:04:27.654485,5.49
7122,116,12,19,2024-05-02 06:40:00,2024-05-02 07:24:00.373338,8.8
7123,680,4,24,2024-01-14 15:46:00,2024-01-14 16:13:34.315868,5.51
7124,295,1,19,2024-07-16 16:20:00,2024-07-16 16:40:24.292261,4.08
7125,237,2,1,2024-12-02 04:23:00,2024-12-02 05:28:11.793556,13.04
7126,474,21,3,2024-06-10 17:35:00,2024-06-10 18:02:11.779931,5.44
7127,169,9,18,2024-06-04 17:11:00,2024-06-04 17:46:04.543539,7.02
7128,876,22,3,2024-02-12 15:50:00,2024-02-12 17:00:02.300822,14.01
7129,240,23,4,2024-05-04 06:59:00,2024-05-04 07:22:17.006517,4.66
7130,885,13,23,2024-08-20 18:25:00,2024-08-20 18:56:38.166722,6.33
7131,760,6,20,2024-07-01 21:43:00,2024-07-01 21:57:58.266509,2.99
7132,760,22,21,2024-01-10 15:11:00,2024-01-10 15:19:24.825979,1.68
7133,818,9,12,2024-06-03 15:59:00,2024-06-03 16:23:58.617806,5.0
7134,998,24,2,2024-09-26 16:17:00,2024-09-26 17:05:28.518672,9.7
7135,237,17,16,2024-12-23 15:44:00,2024-12-23 16:06:43.696432,4.55
7136,107,1,13,2024-03-03 16:03:00,2024-03-03 16:20:36.485901,3.52
7137,906,14,8,2024-05-26 15:47:00,2024-05-26 16:32:55.908587,9.19
7138,936,15,6,2024-05-09 11:15:00,2024-05-09 11:50:31.872123,7.11
7139,965,7,15,2024-10-25 16:17:00,2024-10-25 16:43:44.272180,5.35
7140,575,18,25,2024-12-18 14:12:00,2024-12-18 14:56:14.832249,8.85
7141,497,15,18,2024-08-26 07:15:00,2024-08-26 07:31:20.100441,3.27
7142,519,3,12,2024-10-22 17:04:00,2024-10-22 17:45:56.052386,8.39
7143,86,9,16,2024-02-03 13:35:00,2024-02-03 14:08:48.485166,6.76
7144,276,11,24,2024-04-09 07:08:00,2024-04-09 07:20:36.685271,2.52
7145,730,22,6,2024-06-20 12:14:00,2024-06-20 12:16:57.986491,0.59
7146,577,16,25,2024-12-26 06:02:00,2024-12-26 06:48:32.832098,9.31
7147,584,9,11,2024-06-30 10:33:00,2024-06-30 11:08:31.181818,7.1
7148,548,4,10,2024-11-02 19:33:00,2024-11-02 19:44:22.984340,2.28
7149,616,8,10,2024-11-28 14:00:00,2024-11-28 14:17:35.718092,3.52
7150,489,7,24,2024-06-15 16:43:00,2024-06-15 17:24:39.419393,8.33
7151,103,15,22,2024-08-08 22:42:00,2024-08-08 22:45:57.060283,0.79
7152,297,17,14,2024-01-17 07:37:00,2024-01-17 08:00:57.006002,4.79
7153,599,1,6,2024-11-13 14:09:00,2024-11-13 14:25:51.176312,3.37
7154,649,4,5,2024-11-20 18:30:00,2024-11-20 19:02:08.230232,6.43
7155,152,13,19,2024-05-15 13:11:00,2024-05-15 13:58:19.786390,9.47
7156,264,1,2,2024-09-06 07:19:00,2024-09-06 08:15:28.534626,11.3
7157,243,5,22,2024-07-04 14:05:00,2024-07-04 14:59:12.186330,10.84
7158,474,7,18,2024-09-10 08:09:00,2024-09-10 08:44:32.141787,7.11
7159,386,19,23,2024-01-18 20:55:00,2024-01-18 21:43:16.318611,9.65
7160,131,1,6,2024-10-18 06:10:00,2024-10-18 07:14:05.873006,12.82
7161,445,9,8,2024-09-11 18:57:00,2024-09-11 19:46:47.678554,9.96
7162,831,5,17,2024-12-24 11:20:00,2024-12-24 12:17:29.206601,11.5
7163,405,17,5,2024-06-20 12:34:00,2024-06-20 13:26:47.369537,10.56
7164,889,3,1,2024-10-13 18:25:00,2024-10-13 19:00:43.732109,7.15
7165,338,21,20,2024-03-15 11:13:00,2024-03-15 11:36:14.845130,4.65
7166,89,1,9,2024-12-15 07:44:00,2024-12-15 08:43:53.213325,11.98
7167,25,8,4,2024-12-23 07:04:00,2024-12-23 07:36:09.620316,6.43
7168,362,24,24,2024-10-25 14:56:00,2024-10-25 15:34:33.226394,7.71
7169,233,22,13,2024-10-24 18:11:00,2024-10-24 18:36:39.091298,5.13
7170,503,15,5,2024-03-25 07:56:00,2024-03-25 08:07:27.126036,2.29
7171,683,17,24,2024-06-06 05:12:00,2024-06-06 06:01:30.938466,9.9
7172,945,16,16,2024-06-16 14:46:00,2024-06-16 15:09:10.273036,4.63
7173,506,13,2,2024-10-18 14:20:00,2024-10-18 14:47:14.297078,5.45
7174,957,16,3,2024-05-07 16:46:00,2024-05-07 17:16:39.918121,6.13
7175,804,11,6,2024-11-06 17:50:00,2024-11-06 18:38:14.579581,9.65
7176,107,3,23,2024-09-09 09:33:00,2024-09-09 09:44:58.434354,2.39
7177,412,13,17,2024-08-30 06:32:00,2024-08-30 07:19:53.371637,9.58
7178,685,9,16,2024-03-15 21:07:00,2024-03-15 21:22:04.012125,3.01
7179,115,19,18,2024-09-12 21:11:00,2024-09-12 21:44:30.641407,6.7
7180,739,11,18,2024-09-12 13:37:00,2024-09-12 13:56:05.609557,3.82
7181,716,22,24,2024-02-10 15:47:00,2024-02-10 16:33:30.470470,9.3
7182,339,17,19,2024-07-23 09:31:00,2024-07-23 10:19:52.016035,9.77
7183,969,25,13,2024-05-10 13:17:00,2024-05-10 13:33:16.210925,3.25
7184,393,20,9,2024-03-14 18:50:00,2024-03-14 19:31:04.690593,8.22
7185,937,6,1,2024-07-17 19:29:00,2024-07-17 19:55:47.349284,5.36
7186,616,22,16,2024-10-20 09:23:00,2024-10-20 09:29:44.009479,1.35
7187,794,20,4,2024-08-12 15:12:00,2024-08-12 15:21:31.295400,1.9
7188,517,24,24,2024-12-12 15:08:00,2024-12-12 15:51:29.157979,8.7
7189,358,23,23,2024-09-18 07:10:00,2024-09-18 07:41:04.472139,6.21
7190,314,6,12,2024-05-29 11:01:00,2024-05-29 11:20:38.930528,3.93
7191,803,8,6,2024-04-19 07:16:00,2024-04-19 07:37:37.823112,4.33
7192,15,17,9,2024-06-29 12:46:00,2024-06-29 13:37:11.042299,10.24
7193,409,13,9,2024-09-06 08:01:00,2024-09-06 08:46:29.628844,9.1
7194,772,16,17,2024-08-18 14:30:00,2024-08-18 14:49:54.395143,3.98
7195,958,25,3,2024-07-03 17:31:00,2024-07-03 18:09:11.760235,7.64
7196,911,1,12,2024-06-04 08:58:00,2024-06-04 09:56:17.288765,11.66
7197,421,2,13,2024-09-09 10:39:00,2024-09-09 10:50:50.684731,2.37
7198,805,21,16,2024-11-19 07:38:00,2024-11-19 07:54:31.208248,3.3
7199,188,7,3,2024-09-03 06:29:00,2024-09-03 06:48:39.295791,3.93
7200,816,18,22,2024-01-16 07:32:00,2024-01-16 08:19:25.226216,9.48
7201,828,3,16,2024-06-14 17:14:00,2024-06-14 17:36:25.022147,4.48
7202,988,9,2,2024-05-07 06:49:00,2024-05-07 07:38:45.025366,9.95
7203,108,17,3,2024-03-24 08:08:00,2024-03-24 08:29:41.346618,4.34
7204,530,14,2,2024-12-08 09:25:00,2024-12-08 10:05:49.413031,8.16
7205,922,13,20,2024-12-04 07:28:00,2024-12-04 07:44:26.035529,3.29
7206,324,16,22,2024-12-25 17:21:00,2024-12-25 17:53:14.718951,6.45
7207,963,5,2,2024-09-13 16:37:00,2024-09-13 16:50:34.416908,2.71
7208,605,7,2,2024-01-10 19:38:00,2024-01-10 19:52:12.861009,2.84
7209,21,8,10,2024-06-30 12:08:00,2024-06-30 12:39:46.628920,6.36
7210,355,25,7,2024-05-10 02:09:00,2024-05-10 02:44:33.841615,7.11
7211,299,1,21,2024-05-25 18:53:00,2024-05-25 20:00:54.621281,13.58
7212,824,24,6,2024-06-20 20:39:00,2024-06-20 21:00:41.271818,4.34
7213,569,24,5,2024-11-17 18:46:00,2024-11-17 19:02:25.778324,3.29
7214,258,14,13,2024-06-05 16:01:00,2024-06-05 16:41:41.683228,8.14
7215,364,16,15,2024-05-25 18:12:00,2024-05-25 19:05:50.707211,10.77
7216,62,22,10,2024-07-10 17:28:00,2024-07-10 17:43:21.312162,3.07
7217,128,22,16,2024-03-21 15:29:00,2024-03-21 16:11:30.229867,8.5
7218,74,18,14,2024-12-14 07:12:00,2024-12-14 07:44:05.249137,6.42
7219,592,8,8,2024-06-30 16:59:00,2024-06-30 17:03:24.850991,0.88
7220,989,17,18,2024-01-03 17:54:00,2024-01-03 18:14:57.690029,4.19
7221,376,15,19,2024-09-08 18:48:00,2024-09-08 19:40:51.841207,10.57
7222,929,1,2,2024-05-07 14:43:00,2024-05-07 15:24:03.068199,8.21
7223,541,2,5,2024-04-22 08:48:00,2024-04-22 09:20:00.463067,6.4
7224,398,20,22,2024-04-28 10:45:00,2024-04-28 10:55:35.885002,2.12
7225,843,23,2,2024-04-20 09:57:00,2024-04-20 10:17:38.092083,4.13
7226,252,8,13,2024-04-08 16:32:00,2024-04-08 16:39:38.227622,1.53
7227,259,22,1,2024-03-08 08:42:00,2024-03-08 09:24:03.091722,8.41
7228,997,7,12,2024-01-17 19:11:00,2024-01-17 19:17:55.506193,1.39
7229,918,23,19,2024-11-09 08:18:00,2024-11-09 08:47:51.685832,5.97
7230,841,6,15,2024-04-24 00:30:00,2024-04-24 01:31:24.550238,12.28
7231,803,12,15,2024-06-26 20:52:00,2024-06-26 21:06:08.540706,2.83
7232,950,16,5,2024-03-04 17:44:00,2024-03-04 17:54:27.898284,2.09
7233,302,12,24,2024-11-19 17:52:00,2024-11-19 18:51:56.803275,11.99
7234,456,11,13,2024-01-10 07:43:00,2024-01-10 07:56:36.733417,2.72
7235,744,1,23,2024-01-17 16:19:00,2024-01-17 17:08:08.204094,9.83
7236,76,16,13,2024-11-20 04:44:00,2024-11-20 04:59:00.295272,3.0
7237,321,7,11,2024-07-31 17:53:00,2024-07-31 18:32:11.359602,7.84
7238,245,11,7,2024-02-01 05:40:00,2024-02-01 06:07:11.696948,5.44
7239,326,21,4,2024-04-13 15:38:00,2024-04-13 16:25:42.921907,9.54
7240,576,16,11,2024-06-19 09:59:00,2024-06-19 10:19:04.766821,4.02
7241,36,19,19,2024-02-27 13:48:00,2024-02-27 14:10:55.855816,4.59
7242,41,14,12,2024-11-03 06:36:00,2024-11-03 06:49:39.795480,2.73
7243,180,24,13,2024-12-21 14:04:00,2024-12-21 14:21:18.753417,3.46
7244,445,19,2,2024-09-12 20:21:00,2024-09-12 20:44:15.923787,4.65
7245,291,10,24,2024-05-14 12:08:00,2024-05-14 12:53:23.092249,9.08
7246,751,19,4,2024-07-23 17:57:00,2024-07-23 18:16:57.138135,3.99
7247,809,10,9,2024-02-07 16:30:00,2024-02-07 17:30:29.499733,12.1
7248,298,16,17,2024-12-03 15:47:00,2024-12-03 16:41:27.903657,10.89
7249,554,10,17,2024-09-06 15:52:00,2024-09-06 16:36:50.730125,8.97
7250,210,18,7,2024-01-20 13:21:00,2024-01-20 13:42:56.933624,4.39
7251,584,2,19,2024-12-29 10:29:00,2024-12-29 11:05:37.811764,7.33
7252,901,9,2,2024-11-12 14:51:00,2024-11-12 15:13:18.273164,4.46
7253,180,12,21,2024-01-19 16:03:00,2024-01-19 16:16:58.390129,2.79
7254,540,4,17,2024-06-27 12:45:00,2024-06-27 13:10:25.173895,5.08
7255,310,23,14,2024-09-08 17:24:00,2024-09-08 17:49:30.619202,5.1
7256,654,11,5,2024-06-12 14:22:00,2024-06-12 15:07:49.519258,9.17
7257,9,7,3,2024-04-03 06:29:00,2024-04-03 07:21:41.686894,10.54
7258,872,23,10,2024-12-12 08:17:00,2024-12-12 08:19:33.663521,0.51
7259,264,20,25,2024-03-19 12:57:00,2024-03-19 13:48:33.250379,10.31
7260,851,8,22,2024-06-13 13:09:00,2024-06-13 13:56:12.123844,9.44
7261,184,5,25,2024-02-19 08:45:00,2024-02-19 09:21:43.971624,7.35
7262,524,22,21,2024-11-08 06:46:00,2024-11-08 07:22:47.672240,7.36
7263,190,23,19,2024-12-06 18:17:00,2024-12-06 18:52:09.146857,7.03
7264,532,12,8,2024-12-28 14:50:00,2024-12-28 15:19:20.863249,5.87
7265,213,24,10,2024-09-06 07:33:00,2024-09-06 07:51:25.347756,3.68
7266,777,3,4,2024-10-03 16:20:00,2024-10-03 16:38:09.117346,3.63
7267,195,12,3,2024-08-07 07:24:00,2024-08-07 08:29:15.561598,13.05
7268,644,13,24,2024-01-26 08:16:00,2024-01-26 09:09:48.222696,10.76
7269,960,24,1,2024-04-15 05:14:00,2024-04-15 06:43:53.806270,17.98
7270,97,19,12,2024-09-20 10:23:00,2024-09-20 10:47:04.819939,4.82
7271,716,7,17,2024-01-25 14:35:00,2024-01-25 15:06:31.901543,6.31
7272,319,22,16,2024-04-12 09:29:00,2024-04-12 10:25:45.605358,11.35
7273,744,22,19,2024-02-24 13:30:00,2024-02-24 14:26:40.044444,11.33
7274,525,25,11,2024-10-08 09:35:00,2024-10-08 10:23:16.929963,9.66
7275,201,18,4,2024-07-10 15:40:00,2024-07-10 15:43:51.787091,0.77
7276,296,9,19,2024-07-07 18:13:00,2024-07-07 18:29:43.791466,3.35
7277,186,12,23,2024-05-04 12:54:00,2024-05-04 13:04:58.036473,2.19
7278,355,10,1,2024-08-24 13:34:00,2024-08-24 14:32:42.294883,11.74
7279,820,1,21,2024-02-19 15:35:00,2024-02-19 16:35:57.568531,12.19
7280,326,25,4,2024-12-20 14:45:00,2024-12-20 14:57:14.785785,2.45
7281,812,5,18,2024-10-25 11:42:00,2024-10-25 12:20:25.320103,7.68
7282,486,9,13,2024-06-21 19:26:00,2024-06-21 19:42:06.433245,3.22
7283,55,4,1,2024-01-13 16:54:00,2024-01-13 17:17:35.540086,4.72
7284,386,23,4,2024-04-28 17:02:00,2024-04-28 17:30:45.500893,5.75
7285,118,5,5,2024-04-26 17:21:00,2024-04-26 18:23:36.711067,12.52
7286,291,22,1,2024-03-01 07:00:00,2024-03-01 07:45:05.547371,9.02
7287,493,13,12,2024-08-23 09:05:00,2024-08-23 09:24:02.820167,3.81
7288,595,17,23,2024-06-25 14:54:00,2024-06-25 15:17:55.070091,4.78
7289,274,5,4,2024-07-19 07:20:00,2024-07-19 07:36:29.453469,3.3
7290,499,12,10,2024-11-20 15:45:00,2024-11-20 16:13:35.335665,5.72
7291,184,20,7,2024-09-12 15:20:00,2024-09-12 15:57:02.918513,7.41
7292,618,8,20,2024-05-28 18:58:00,2024-05-28 19:18:36.352563,4.12
7293,809,24,8,2024-01-09 12:57:00,2024-01-09 13:31:56.370244,6.99
7294,42,16,22,2024-06-03 15:20:00,2024-06-03 15:55:01.983934,7.01
7295,759,10,5,2024-12-19 16:48:00,2024-12-19 17:10:54.678949,4.58
7296,966,21,16,2024-05-02 13:43:00,2024-05-02 13:51:17.049829,1.66
7297,64,12,24,2024-08-20 11:27:00,2024-08-20 11:57:14.259650,6.05
7298,50,8,1,2024-01-20 13:26:00,2024-01-20 13:35:07.557693,1.83
7299,146,25,13,2024-07-06 13:08:00,2024-07-06 13:28:36.009716,4.12
7300,702,23,22,2024-10-31 11:05:00,2024-10-31 11:32:06.134912,5.42
7301,171,23,10,2024-10-13 07:41:00,2024-10-13 07:52:31.253104,2.3
7302,37,23,7,2024-06-09 14:43:00,2024-06-09 15:34:39.616037,10.33
7303,39,22,7,2024-03-21 15:19:00,2024-03-21 15:36:32.436719,3.51
7304,200,9,15,2024-03-05 11:46:00,2024-03-05 12:19:05.537590,6.62
7305,77,3,10,2024-06-29 18:07:00,2024-06-29 18:21:30.018570,2.9
7306,915,25,18,2024-08-22 15:34:00,2024-08-22 16:03:10.587203,5.84
7307,686,24,22,2024-03-08 06:18:00,2024-03-08 07:05:59.814141,9.6
7308,814,1,21,2024-02-09 14:09:00,2024-02-09 14:31:09.119840,4.43
7309,971,2,22,2024-11-21 13:02:00,2024-11-21 13:31:45.166433,5.95
7310,929,19,24,2024-08-26 20:57:00,2024-08-26 21:49:12.489189,10.44
7311,376,13,18,2024-02-08 12:59:00,2024-02-08 13:37:22.927686,7.68
7312,303,15,20,2024-01-12 20:13:00,2024-01-12 20:30:46.152255,3.55
7313,153,24,25,2024-08-17 09:38:00,2024-08-17 10:24:24.713112,9.28
7314,124,17,6,2024-01-20 16:17:00,2024-01-20 17:02:08.068006,9.03
7315,40,11,18,2024-04-21 16:33:00,2024-04-21 17:22:41.890233,9.94
7316,783,8,13,2024-06-15 06:34:00,2024-06-15 06:43:33.137161,1.91
7317,664,19,21,2024-04-03 08:18:00,2024-04-03 09:06:14.460407,9.65
7318,534,17,19,2024-10-23 05:41:00,2024-10-23 05:49:52.966554,1.78
7319,103,17,17,2024-12-18 08:54:00,2024-12-18 09:50:29.518682,11.3
7320,329,8,3,2024-02-06 08:10:00,2024-02-06 08:20:40.756522,2.14
7321,192,16,8,2024-07-20 14:04:00,2024-07-20 14:16:54.078917,2.58
7322,58,9,6,2024-05-05 05:22:00,2024-05-05 06:02:48.840135,8.16
7323,264,17,15,2024-09-24 13:46:00,2024-09-24 14:22:01.418970,7.2
7324,218,4,3,2024-04-27 07:11:00,2024-04-27 07:29:45.730495,3.75
7325,42,3,6,2024-06-13 12:25:00,2024-06-13 13:02:33.651558,7.51
7326,735,15,11,2024-04-06 06:12:00,2024-04-06 07:05:54.961198,10.78
7327,733,8,24,2024-08-29 09:03:00,2024-08-29 09:31:10.748127,5.64
7328,48,18,3,2024-03-09 07:06:00,2024-03-09 07:22:16.692259,3.26
7329,604,23,23,2024-05-13 18:02:00,2024-05-13 18:11:11.768631,1.84
7330,629,13,10,2024-09-25 17:22:00,2024-09-25 18:00:06.974583,7.62
7331,840,1,25,2024-11-02 07:12:00,2024-11-02 07:16:52.158140,0.97
7332,478,5,12,2024-08-16 16:09:00,2024-08-16 16:16:42.593241,1.54
7333,292,5,15,2024-03-07 07:54:00,2024-03-07 08:39:03.003542,9.01
7334,657,22,20,2024-12-12 10:03:00,2024-12-12 10:18:42.065396,3.14
7335,33,3,12,2024-11-23 08:08:00,2024-11-23 08:47:50.541834,7.97
7336,601,7,19,2024-05-21 17:48:00,2024-05-21 18:09:10.465557,4.23
7337,4,22,18,2024-01-05 16:07:00,2024-01-05 16:39:10.560457,6.44
7338,780,23,2,2024-03-17 23:15:00,2024-03-18 00:08:12.573014,10.64
